id,raw_copper,health,name,lvl_min,lvl_max,type_enemy,type_life,react_alliance,react_horde,lvl,vendor_worth,ah_worth
3266,14,247,Razormane Defender,12,13,0,7,-1.0,-1.0,12,62.0,575.0
3267,9,198,Razormane Water Seeker,10,11,0,7,-1.0,-1.0,10,45.0,668.0
3268,9,186,Razormane Thornweaver,10,11,0,7,-1.0,-1.0,10,46.0,940.0
3269,14,241,Razormane Geomancer,12,13,0,7,-1.0,-1.0,12,64.0,593.0
3270,65,903,Elder Mystic Razorsnout,15,15,2,7,,-1.0,15,276.0,2685.0
3271,16,276,Razormane Mystic,13,14,0,7,,-1.0,13,68.0,667.0
3272,14,273,Kolkar Wrangler,12,13,0,7,-1.0,-1.0,12,47.0,246.0
3273,16,276,Kolkar Stormer,13,14,0,7,-1.0,-1.0,13,53.0,274.0
3274,18,300,Kolkar Pack Runner,14,15,0,7,-1.0,-1.0,14,61.0,271.0
3275,21,328,Kolkar Marauder,15,16,0,7,-1.0,-1.0,15,69.0,308.0
3276,18,300,Witchwing Harpy,14,15,0,7,-1.0,-1.0,14,77.0,601.0
3277,21,356,Witchwing Roguefeather,15,16,0,7,-1.0,-1.0,15,81.0,604.0
3278,27,386,Witchwing Slayer,16,17,0,7,-1.0,-1.0,16,96.0,609.0
3279,30,386,Witchwing Ambusher,17,18,0,7,-1.0,-1.0,17,101.0,632.0
3280,30,350,Witchwing Windcaller,17,18,0,7,-1.0,-1.0,17,106.0,631.0
3281,0,86,Sarkoth,4,4,0,1,,-1.0,4,8.0,1940.0
3282,21,356,Venture Co. Mercenary,15,16,0,7,-1.0,-1.0,15,80.0,339.0
3283,28,386,Venture Co. Enforcer,16,17,0,7,-1.0,-1.0,16,84.0,338.0
3284,18,300,Venture Co. Drudger,14,15,0,7,-1.0,-1.0,14,72.0,375.0
3285,16,300,Venture Co. Peon,13,14,0,7,-1.0,-1.0,13,66.0,343.0
3286,30,417,Venture Co. Overseer,17,18,0,7,-1.0,-1.0,17,82.0,301.0
3295,0,449,Sludge Beast,19,19,4,10,,-1.0,19,1191.0,5076.0
3374,49,573,Bael'dun Excavator,21,22,0,7,1.0,-1.0,21,164.0,542.0
3375,53,573,Bael'dun Foreman,22,23,0,7,1.0,-1.0,22,170.0,576.0
3376,59,617,Bael'dun Soldier,23,24,0,7,1.0,-1.0,23,121.0,398.0
3377,64,713,Bael'dun Rifleman,24,25,0,7,1.0,-1.0,24,119.0,378.0
3378,76,787,Bael'dun Officer,26,26,0,7,1.0,-1.0,26,156.0,409.0
3379,9,222,Burning Blade Bruiser,10,11,0,7,-1.0,-1.0,10,43.0,410.0
3380,13,219,Burning Blade Acolyte,11,12,0,7,-1.0,-1.0,11,54.0,301.0
3381,15,273,Southsea Brigand,12,13,0,7,-1.0,-1.0,12,72.0,338.0
3382,16,300,Southsea Cannoneer,13,14,0,7,-1.0,-1.0,13,79.0,389.0
3383,18,270,Southsea Cutthroat,14,15,0,7,-1.0,-1.0,14,77.0,369.0
3384,18,300,Southsea Privateer,14,15,0,7,-1.0,-1.0,14,70.0,314.0
3385,21,328,Theramore Marine,15,16,0,7,1.0,-1.0,15,71.0,278.0
3386,27,350,Theramore Preserver,16,17,0,7,1.0,-1.0,16,93.0,352.0
3392,76,600,Prospector Khazgorm,24,24,0,7,,-1.0,24,71.0,311.0
3393,40,484,Captain Fairmount,20,20,0,7,,-1.0,20,92.0,433.0
3394,28,356,Barak Kodobane,16,16,0,7,,-1.0,16,38.0,143.0
3395,33,417,Verog the Dervish,18,18,0,7,,-1.0,18,38.0,127.0
3396,37,449,Hezrul Bloodmark,19,19,0,7,-1.0,-1.0,19,49.0,171.0
3397,18,235,Kolkar Bloodcharger,14,15,0,7,-1.0,-1.0,14,65.0,336.0
3398,0,0,Gesharahan,20,20,2,10,-1.0,-1.0,20,1683.0,8550.0
3414,105,0,General Twinbraid,30,30,0,7,1.0,-1.0,30,245.0,515.0
3415,6,222,Savannah Huntress,11,12,0,1,-1.0,-1.0,11,41.0,334.0
3416,0,386,Savannah Matriarch,17,18,0,1,-1.0,-1.0,17,85.0,181.0
3424,0,508,Thunderhawk Cloudscraper,20,22,0,1,-1.0,-1.0,21,116.0,585.0
3425,0,300,Savannah Prowler,14,15,0,1,-1.0,-1.0,14,46.0,247.0
3426,0,386,Zhevra Charger,17,18,0,1,0.0,0.0,17,87.0,201.0
3434,58,544,Nak,23,23,0,7,-1.0,-1.0,23,64.0,197.0
3435,69,713,Lok Orcbane,25,25,0,7,,-1.0,25,77.0,181.0
3436,49,864,Kuz,21,21,0,7,-1.0,-1.0,21,66.0,151.0
3438,21,328,Kreenig Snarlsnout,15,15,0,7,,-1.0,15,30.0,230.0
3444,0,42,Dig Rat,1,1,0,8,0.0,0.0,1,1.0,419.0
3445,33,417,Supervisor Lugwizzle,18,18,0,7,-1.0,-1.0,18,52.0,151.0
3452,40,629,Serena Bloodfeather,20,20,0,7,-1.0,-1.0,20,74.0,471.0
3454,36,449,Cannoneer Smythe,19,19,0,7,,-1.0,19,99.0,288.0
3455,36,449,Cannoneer Whessan,19,19,0,7,,-1.0,19,107.0,368.0
3456,40,494,Razormane Pathfinder,20,21,0,7,-1.0,-1.0,20,171.0,642.0
3457,54,506,Razormane Stalker,22,23,0,7,-1.0,-1.0,22,207.0,435.0
3458,58,544,Razormane Seer,23,24,0,7,-1.0,-1.0,23,200.0,540.0
3459,64,713,Razormane Warfrenzy,24,25,0,7,-1.0,-1.0,24,202.0,509.0
3461,0,328,Oasis Snapjaw,15,16,0,1,-1.0,-1.0,15,74.0,187.0
3463,0,449,Wandering Barrens Giraffe,18,19,0,1,0.0,0.0,18,87.0,190.0
3466,0,494,Zhevra Courser,20,21,0,1,0.0,0.0,20,91.0,223.0
3467,27,356,Baron Longshore,16,16,0,7,-1.0,-1.0,16,58.0,179.0
3470,21,328,Rathorian,15,15,4,3,-1.0,-1.0,15,436.0,2666.0
3471,27,356,Tinkerer Sniggles,16,16,0,7,-1.0,-1.0,16,37.0,147.0
3472,0,713,Washte Pawne,25,25,0,1,-1.0,-1.0,25,178.0,509.0
3473,0,664,Owatanka,24,24,0,1,-1.0,-1.0,24,118.0,211.0
3474,0,573,Lakota'mani,22,22,0,1,0.0,0.0,22,96.0,163.0
3475,0,356,Echeyakee,16,16,0,1,-1.0,-1.0,16,60.0,158.0
3476,0,840,Isha Awak,27,27,0,1,-1.0,-1.0,27,189.0,224.0
3503,0,449,Silithid Protector,18,19,0,1,,-1.0,18,126.0,151.0
3528,60,984,Pyrewood Armorer,14,15,1,7,1.0,-1.0,14,62.0,204.0
3529,62,900,Moonrage Armorer,14,15,1,7,1.0,-1.0,14,21.0,100.0
3530,56,900,Pyrewood Tailor,14,15,1,7,1.0,-1.0,14,12.0,39.0
3531,55,900,Moonrage Tailor,14,15,1,7,-1.0,-1.0,14,11.0,47.0
3532,58,900,Pyrewood Leatherworker,14,15,1,7,1.0,-1.0,14,104.0,272.0
3533,56,984,Moonrage Leatherworker,14,15,1,7,,-1.0,14,42.0,120.0
3535,16,273,Blackmoss the Fetid,13,13,4,4,-1.0,,13,20.0,185.0
3566,7,176,Flatland Prowler,9,9,0,1,-1.0,-1.0,9,19.0,4278.0
3569,9,48,Bogling,5,5,0,4,-1.0,,5,37.0,4411.0
3577,20,356,Dalaran Brewmaster,15,16,0,7,1.0,0.0,15,51.0,427.0
3578,21,328,Dalaran Miner,15,16,0,7,1.0,0.0,15,56.0,363.0
3581,0,2903,Sewer Beast,50,50,4,1,-1.0,,50,488.0,692.0
3586,112,0,Miner Johnson,19,19,2,7,-1.0,-1.0,19,818.0,253.0
3617,13,328,Lordaeron Citizen,15,15,0,6,,0.0,15,13.0,45.0
3619,0,449,Ghost Saber,19,20,0,1,-1.0,,19,60.0,103.0
3630,0,984,Deviate Coiler,15,16,1,1,-1.0,-1.0,15,183.0,809.0
3631,0,1068,Deviate Stinglash,16,17,1,1,-1.0,-1.0,16,215.0,747.0
3632,0,0,Deviate Creeper,15,16,1,1,-1.0,-1.0,15,172.0,493.0
3633,0,0,Deviate Slayer,16,17,1,1,-1.0,-1.0,16,194.0,459.0
3634,0,984,Deviate Stalker,15,17,1,1,-1.0,-1.0,16,177.0,479.0
3636,0,1251,Deviate Ravager,18,19,1,1,-1.0,-1.0,18,214.0,499.0
3637,0,1251,Deviate Guardian,18,19,1,1,-1.0,-1.0,18,213.0,489.0
3638,0,0,Devouring Ectoplasm,16,17,1,10,-1.0,-1.0,16,236.0,371.0
3640,12,0,Evolving Ectoplasm,17,18,1,10,-1.0,-1.0,17,262.0,444.0
3641,0,0,Deviate Lurker,16,17,1,1,-1.0,-1.0,16,180.0,390.0
3652,0,0,Trigore the Lasher,19,19,2,10,-1.0,-1.0,19,890.0,17060.0
3653,0,1452,Kresh,20,20,1,1,0.0,0.0,20,808.0,1232.0
3654,163,0,Mutanus the Devourer,22,22,1,7,-1.0,-1.0,22,1958.0,2674.0
3655,103,0,Mad Magglish,18,18,1,7,-1.0,-1.0,18,86.0,212.0
3660,114,0,Athrikus Narassin,31,31,0,7,-1.0,-1.0,31,157.0,219.0
3662,29,330,Delmanis the Hated,17,17,0,3,-1.0,-1.0,17,89.0,218.0
3664,41,792,Ilkrud Magthrull,24,24,0,7,-1.0,,24,50.0,135.0
3667,28,356,Anaya Dawnrunner,16,16,0,6,0.0,,16,36.0,110.0
3669,122,0,Lord Cobrahn,20,20,1,7,-1.0,-1.0,20,859.0,227.0
3670,151,0,Lord Pythas,21,21,1,7,-1.0,-1.0,21,1512.0,169.0
3671,123,0,Lady Anacondra,20,20,1,7,-1.0,-1.0,20,667.0,2562.0
3672,125,0,Boahn,20,20,2,7,-1.0,-1.0,20,1171.0,23548.0
3673,153,0,Lord Serpentis,21,21,1,7,-1.0,-1.0,21,913.0,159.0
3674,0,0,Skum,21,21,1,1,-1.0,-1.0,21,1346.0,217.0
3696,106,0,Ran Bloodtooth,30,30,0,7,-1.0,-1.0,30,106.0,219.0
3711,40,494,Wrathtail Myrmidon,20,21,0,7,-1.0,-1.0,20,74.0,230.0
3712,37,404,Wrathtail Razortail,19,20,0,7,-1.0,-1.0,19,64.0,245.0
3713,34,417,Wrathtail Wave Rider,18,19,0,7,-1.0,-1.0,18,60.0,193.0
3715,37,404,Wrathtail Sea Witch,19,20,0,7,-1.0,-1.0,19,69.0,252.0
3717,34,354,Wrathtail Sorceress,18,19,0,7,-1.0,-1.0,18,56.0,177.0
3721,0,484,Mystlash Hydra,19,20,0,10,-1.0,-1.0,19,86.0,118.0
3722,0,494,Mystlash Flayer,20,21,0,10,-1.0,-1.0,20,56.0,102.0
3725,33,379,Dark Strand Cultist,18,19,0,7,-1.0,-1.0,18,118.0,347.0
3727,40,531,Dark Strand Enforcer,20,21,0,7,-1.0,-1.0,20,136.0,443.0
3728,33,354,Dark Strand Adept,18,19,0,7,-1.0,-1.0,18,122.0,378.0
3730,36,484,Dark Strand Excavator,19,20,0,7,-1.0,-1.0,19,139.0,421.0
3732,34,377,Forsaken Seeker,18,19,0,7,-1.0,1.0,18,129.0,374.0
3733,34,449,Forsaken Herbalist,18,19,0,7,-1.0,1.0,18,115.0,480.0
3734,40,484,Forsaken Thug,20,20,0,7,-1.0,,20,147.0,535.0
3735,52,472,Apothecary Falthis,22,22,4,7,-1.0,,22,792.0,3900.0
3736,60,617,Darkslayer Mordenthal,23,23,0,7,-1.0,1.0,23,893.0,4437.0
3737,36,449,Saltspittle Puddlejumper,19,20,0,7,-1.0,-1.0,19,87.0,235.0
3739,36,449,Saltspittle Warrior,19,20,0,7,-1.0,-1.0,19,85.0,240.0
3740,40,531,Saltspittle Muckdweller,20,21,0,7,-1.0,-1.0,20,92.0,243.0
3742,40,442,Saltspittle Oracle,20,21,0,7,-1.0,-1.0,20,96.0,248.0
3743,58,786,Foulweald Warrior,23,24,0,7,-1.0,-1.0,23,163.0,586.0
3745,58,664,Foulweald Pathfinder,23,24,0,7,-1.0,-1.0,23,150.0,479.0
3746,64,713,Foulweald Den Watcher,24,25,0,7,-1.0,-1.0,24,152.0,594.0
3748,64,622,Foulweald Shaman,24,25,0,7,-1.0,-1.0,24,159.0,590.0
3749,64,713,Foulweald Ursa,24,25,0,7,-1.0,-1.0,24,173.0,600.0
3750,59,544,Foulweald Totemic,23,24,0,7,-1.0,-1.0,23,169.0,616.0
3752,96,0,Xavian Rogue,29,30,0,3,-1.0,-1.0,29,228.0,535.0
3754,90,896,Xavian Betrayer,28,29,0,3,-1.0,-1.0,28,204.0,458.0
3755,88,812,Xavian Felsworn,28,29,0,3,-1.0,-1.0,28,213.0,482.0
3757,96,812,Xavian Hellcaller,29,30,0,3,-1.0,-1.0,29,237.0,539.0
3758,69,787,Felmusk Satyr,25,26,0,3,-1.0,-1.0,25,145.0,492.0
3759,76,840,Felmusk Rogue,26,27,0,3,-1.0,-1.0,26,206.0,512.0
3762,69,684,Felmusk Felsworn,25,26,0,3,-1.0,-1.0,25,133.0,468.0
3763,76,787,Felmusk Shadowstalker,26,27,0,3,-1.0,-1.0,26,190.0,480.0
3765,76,787,Bleakheart Satyr,26,27,0,3,-1.0,-1.0,26,197.0,492.0
3767,82,840,Bleakheart Trickster,27,28,0,3,-1.0,-1.0,27,199.0,541.0
3770,82,840,Bleakheart Shadowstalker,27,28,0,3,-1.0,-1.0,27,201.0,518.0
3771,76,684,Bleakheart Hellcaller,26,27,0,3,-1.0,-1.0,26,197.0,467.0
3772,59,582,Lesser Felguard,23,24,0,3,-1.0,-1.0,23,159.0,441.0
3773,80,684,Akkrilus,26,26,4,3,-1.0,,26,809.0,3215.0
3774,0,617,Felslayer,22,23,0,3,-1.0,-1.0,22,178.0,387.0
3780,49,573,Shadethicket Moss Eater,21,23,0,4,-1.0,-1.0,22,187.0,951.0
3781,58,582,Shadethicket Wood Shaper,23,24,0,4,-1.0,-1.0,23,244.0,973.0
3782,70,787,Shadethicket Stone Mover,25,26,0,4,-1.0,-1.0,25,196.0,776.0
3783,54,544,Shadethicket Raincaller,22,23,0,4,-1.0,-1.0,22,221.0,962.0
3784,76,787,Shadethicket Bark Ripper,26,27,0,4,-1.0,-1.0,26,311.0,820.0
3789,89,896,Terrowulf Fleshripper,28,29,0,7,-1.0,-1.0,28,378.0,921.0
3791,96,950,Terrowulf Shadow Weaver,29,30,0,7,-1.0,-1.0,29,391.0,942.0
3792,105,0,Terrowulf Packlord,31,32,4,7,-1.0,,31,2177.0,24512.0
3797,69,684,Cenarion Protector,25,26,0,7,1.0,-1.0,25,198.0,657.0
3799,89,769,Severed Druid,28,29,0,6,-1.0,-1.0,28,263.0,607.0
3801,88,769,Severed Sleeper,28,29,0,6,-1.0,-1.0,28,281.0,645.0
3802,96,774,Severed Dreamer,29,30,0,6,-1.0,-1.0,29,281.0,637.0
3803,96,812,Severed Keeper,29,30,0,6,-1.0,-1.0,29,272.0,626.0
3804,88,950,Forsaken Intruder,28,29,0,7,-1.0,1.0,28,293.0,624.0
3806,97,950,Forsaken Infiltrator,29,30,0,7,-1.0,1.0,29,313.0,631.0
3807,96,950,Forsaken Assassin,29,30,0,7,-1.0,1.0,29,298.0,558.0
3808,88,950,Forsaken Dark Stalker,28,29,0,7,-1.0,1.0,28,301.0,649.0
3809,0,662,Ashenvale Bear,21,22,0,1,-1.0,-1.0,21,160.0,309.0
3810,0,909,Elder Ashenvale Bear,25,26,0,1,-1.0,-1.0,25,210.0,363.0
3811,0,0,Giant Ashenvale Bear,29,30,0,1,-1.0,-1.0,29,255.0,384.0
3812,0,449,Clattering Crawler,19,20,0,1,0.0,0.0,19,96.0,343.0
3814,0,531,Spined Crawler,20,21,0,1,0.0,0.0,20,140.0,443.0
3815,75,840,Blink Dragon,26,27,0,2,0.0,0.0,26,218.0,2158.0
3816,0,417,Wild Buck,18,19,0,1,0.0,0.0,18,89.0,177.0
3817,0,617,Shadowhorn Stag,22,23,0,1,0.0,0.0,22,151.0,238.0
3818,0,787,Elder Shadowhorn Stag,26,27,0,1,0.0,0.0,26,129.0,236.0
3819,0,531,Wildthorn Stalker,20,21,0,1,-1.0,-1.0,20,159.0,1170.0
3820,0,713,Wildthorn Venomspitter,24,25,0,1,-1.0,-1.0,24,182.0,1515.0
3821,0,950,Wildthorn Lurker,28,29,0,1,-1.0,-1.0,28,250.0,1735.0
3823,0,449,Ghostpaw Runner,19,20,0,1,-1.0,-1.0,19,140.0,321.0
3824,0,664,Ghostpaw Howler,23,24,0,1,-1.0,-1.0,23,156.0,330.0
3825,0,840,Ghostpaw Alpha,27,28,0,1,-1.0,-1.0,27,199.0,380.0
3833,76,724,Cenarion Vindicator,26,27,0,7,1.0,-1.0,26,273.0,671.0
3834,82,840,Crazed Ancient,27,28,0,4,-1.0,-1.0,27,223.0,1707.0
3840,112,0,Druid of the Fang,19,20,1,7,-1.0,-1.0,19,280.0,1129.0
3849,103,0,Deathstalker Adamant,18,18,1,7,-1.0,1.0,18,258.0,683.0
3850,104,0,Sorcerer Ashcrombe,18,18,1,7,1.0,-1.0,18,223.0,629.0
3851,103,0,Shadowfang Whitescalp,18,19,1,7,-1.0,-1.0,18,295.0,860.0
3853,111,0,Shadowfang Moonwalker,19,20,1,7,-1.0,-1.0,19,299.0,1039.0
3854,122,0,Shadowfang Wolfguard,20,21,1,7,-1.0,-1.0,20,371.0,1196.0
3855,122,0,Shadowfang Darksoul,20,21,1,7,-1.0,-1.0,20,350.0,1388.0
3857,149,0,Shadowfang Glutton,21,22,1,7,-1.0,-1.0,21,405.0,1867.0
3859,179,0,Shadowfang Ragetooth,23,24,1,7,-1.0,-1.0,23,486.0,3106.0
3861,0,0,Bleak Worg,18,25,1,1,-1.0,-1.0,21,199.0,518.0
3862,0,0,Slavering Worg,18,25,1,1,-1.0,-1.0,21,191.0,498.0
3863,0,0,Lupine Horror,24,25,1,6,-1.0,-1.0,24,325.0,1157.0
3864,0,0,Fel Steed,19,20,1,1,0.0,0.0,19,355.0,1453.0
3865,0,0,Shadow Charger,20,21,1,1,0.0,0.0,20,201.0,947.0
3866,0,0,Vile Bat,22,23,1,1,-1.0,-1.0,22,308.0,639.0
3868,0,0,Blood Seeker,23,24,1,1,-1.0,-1.0,23,335.0,1292.0
3872,209,0,Deathsworn Captain,25,25,2,6,-1.0,-1.0,25,2835.0,168.0
3873,178,0,Tormented Officer,23,24,1,6,-1.0,-1.0,23,354.0,1785.0
3875,122,0,Haunted Servitor,20,21,1,6,-1.0,-1.0,20,282.0,1218.0
3877,149,0,Wailing Guardsman,21,22,1,6,-1.0,-1.0,21,311.0,1423.0
3879,48,531,Dark Strand Assassin,21,21,0,7,-1.0,,21,153.0,404.0
3886,162,0,Razorclaw the Butcher,22,22,1,7,-1.0,-1.0,22,1581.0,72.0
3887,192,0,Baron Silverlaine,24,24,1,6,-1.0,-1.0,24,1717.0,1743.0
3893,59,617,Forsaken Scout,23,23,0,7,-1.0,,23,173.0,455.0
3898,64,664,Aligar the Tormentor,24,24,0,3,-1.0,,24,144.0,468.0
3899,64,539,Balizar the Umbrage,24,24,0,3,-1.0,,24,182.0,489.0
3900,63,582,Caedakar the Vicious,24,24,0,3,-1.0,-1.0,24,165.0,912.0
3914,123,0,Rethilgore,20,20,1,7,-1.0,-1.0,20,372.0,3068.0
3917,0,544,Befouled Water Elemental,23,25,0,4,-1.0,-1.0,24,70.0,524.0
3919,77,787,Withered Ancient,26,27,0,4,-1.0,-1.0,26,217.0,1637.0
3921,59,617,Thistlefur Ursa,23,24,0,7,-1.0,-1.0,23,169.0,708.0
3922,58,544,Thistlefur Totemic,23,24,0,7,-1.0,-1.0,23,173.0,709.0
3923,58,617,Thistlefur Den Watcher,23,24,0,7,-1.0,-1.0,23,174.0,618.0
3924,58,582,Thistlefur Shaman,23,24,0,7,-1.0,-1.0,23,171.0,676.0
3925,58,664,Thistlefur Avenger,23,24,0,7,-1.0,-1.0,23,170.0,701.0
3926,58,617,Thistlefur Pathfinder,23,24,0,7,-1.0,-1.0,23,160.0,546.0
3927,212,0,Wolf Master Nandos,25,25,1,7,-1.0,-1.0,25,1314.0,136.0
3928,45,573,Rotting Slime,20,22,0,10,-1.0,-1.0,21,179.0,294.0
3931,103,0,Shadethicket Oracle,30,30,0,4,-1.0,-1.0,30,62.0,235.0
3932,82,840,Bloodtooth Guard,27,28,0,7,-1.0,-1.0,27,261.0,552.0
3940,118,977,Taneel Darkwood,32,32,0,6,0.0,0.0,32,245.0,363.0
3941,125,977,Uthil Mooncall,32,32,0,6,0.0,0.0,32,325.0,441.0
3942,123,977,Mavoris Cloudsbreak,32,32,0,6,0.0,0.0,32,324.0,540.0
3943,53,731,Ruuzel,22,22,0,7,-1.0,-1.0,22,53.0,131.0
3944,39,473,Wrathtail Priestess,20,21,0,7,-1.0,-1.0,20,72.0,200.0
3947,112,0,Goblin Shipbuilder,19,20,1,7,-1.0,-1.0,19,299.0,1053.0
3974,421,0,Houndmaster Loksey,34,34,1,7,-1.0,-1.0,34,4537.0,520.0
3975,613,0,Herod,40,40,1,7,-1.0,-1.0,40,8842.0,530.0
3976,695,0,Scarlet Commander Mograine,42,42,1,7,-1.0,-1.0,42,12211.0,752.0
3977,695,0,High Inquisitor Whitemane,42,42,1,7,-1.0,-1.0,42,8923.0,114.0
3983,367,0,Interrogator Vishas,32,32,1,7,-1.0,-1.0,32,3540.0,7108.0
3984,401,0,Nancy Vishas,33,33,1,7,-1.0,-1.0,33,307.0,384.0
3985,415,0,Grandpa Vishas,34,34,1,7,-1.0,-1.0,34,127.0,170.0
3986,70,573,Sarilus Foulborne,25,25,0,7,-1.0,1.0,25,64.0,174.0
3987,70,713,Dal Bloodclaw,25,25,0,7,-1.0,-1.0,25,100.0,376.0
3988,37,484,Venture Co. Operator,19,20,0,7,-1.0,-1.0,19,94.0,303.0
3989,34,417,Venture Co. Logger,18,19,0,7,-1.0,-1.0,18,108.0,345.0
3991,36,405,Venture Co. Deforester,19,20,0,7,-1.0,-1.0,19,115.0,396.0
3992,40,494,Venture Co. Engineer,20,21,0,7,-1.0,-1.0,20,101.0,369.0
3993,50,573,Venture Co. Machine Smith,21,22,0,7,-1.0,-1.0,21,141.0,474.0
3998,40,531,Windshear Vermin,20,21,0,7,-1.0,-1.0,20,113.0,316.0
3999,49,573,Windshear Digger,21,22,0,7,-1.0,-1.0,21,145.0,488.0
4001,36,449,Windshear Tunnel Rat,19,20,0,7,-1.0,-1.0,19,108.0,592.0
4002,54,573,Windshear Stonecutter,22,23,0,7,-1.0,-1.0,22,158.0,381.0
4003,40,441,Windshear Geomancer,20,21,0,7,-1.0,-1.0,20,115.0,577.0
4004,49,531,Windshear Overlord,21,22,0,7,-1.0,-1.0,21,147.0,392.0
4005,0,356,Deepmoss Creeper,16,17,0,1,-1.0,-1.0,16,101.0,409.0
4006,0,484,Deepmoss Webspinner,19,20,0,1,-1.0,-1.0,19,139.0,582.0
4007,0,313,Deepmoss Venomspitter,17,18,0,1,-1.0,-1.0,17,124.0,437.0
4008,0,356,Cliff Stormer,15,17,0,1,-1.0,-1.0,16,76.0,159.0
4009,0,449,Raging Cliff Stormer,18,19,0,1,-1.0,-1.0,18,105.0,192.0
4011,0,484,Young Pridewing,19,20,0,1,-1.0,-1.0,19,89.0,170.0
4012,0,531,Pridewing Wyvern,21,22,0,1,-1.0,-1.0,21,120.0,226.0
4013,0,617,Pridewing Skyhunter,23,24,0,1,-1.0,-1.0,23,139.0,217.0
4014,0,617,Pridewing Consort,22,23,0,1,-1.0,-1.0,22,138.0,239.0
4015,0,713,Pridewing Patriarch,25,25,4,1,-1.0,-1.0,25,1502.0,4894.0
4016,65,622,Fey Dragon,24,25,0,2,-1.0,-1.0,24,96.0,761.0
4017,75,684,Wily Fey Dragon,26,27,0,2,-1.0,-1.0,26,92.0,1055.0
4018,0,617,Antlered Courser,22,23,0,1,0.0,0.0,22,129.0,251.0
4019,0,713,Great Courser,24,25,0,1,0.0,0.0,24,125.0,181.0
4020,12,573,Sap Beast,22,23,0,10,-1.0,-1.0,22,190.0,361.0
4021,34,713,Corrosive Sap Beast,24,25,0,10,-1.0,-1.0,24,267.0,458.0
4022,58,617,Bloodfury Harpy,23,24,0,7,-1.0,-1.0,23,177.0,779.0
4023,70,787,Bloodfury Roguefeather,25,26,0,7,-1.0,-1.0,25,204.0,830.0
4024,70,640,Bloodfury Slayer,25,26,0,7,-1.0,-1.0,25,205.0,878.0
4025,58,426,Bloodfury Ambusher,23,24,0,7,-1.0,-1.0,23,180.0,790.0
4026,64,582,Bloodfury Windcaller,24,25,0,7,-1.0,-1.0,24,185.0,828.0
4027,76,724,Bloodfury Storm Witch,26,27,0,7,-1.0,-1.0,26,216.0,833.0
4028,69,640,Charred Ancient,25,26,0,4,-1.0,-1.0,25,265.0,1896.0
4029,83,896,Blackened Ancient,27,28,0,4,-1.0,-1.0,27,211.0,1685.0
4030,101,0,Vengeful Ancient,29,30,4,4,-1.0,-1.0,29,750.0,3308.0
4031,0,787,Fledgling Chimaera,25,27,0,1,-1.0,-1.0,26,167.0,234.0
4032,0,582,Young Chimaera,23,25,0,1,-1.0,-1.0,24,166.0,264.0
4034,0,664,Enraged Stone Spirit,24,25,0,4,-1.0,-1.0,24,194.0,1677.0
4035,0,840,Furious Stone Spirit,26,27,0,4,-1.0,-1.0,26,250.0,2116.0
4036,0,544,Rogue Flame Spirit,23,24,0,4,-1.0,-1.0,23,41.0,934.0
4037,0,713,Burning Ravager,24,25,0,4,-1.0,-1.0,24,47.0,1299.0
4038,0,684,Burning Destroyer,26,27,0,4,-1.0,-1.0,26,69.0,1826.0
4040,0,573,Cave Stalker,21,22,0,1,-1.0,-1.0,21,146.0,1161.0
4041,0,896,Scorched Basilisk,27,28,0,1,-1.0,-1.0,27,234.0,321.0
4042,0,787,Singed Basilisk,25,26,0,1,-1.0,-1.0,25,218.0,349.0
4044,0,617,Blackened Basilisk,23,24,0,1,-1.0,-1.0,23,172.0,269.0
4050,210,0,Cenarion Caretaker,25,26,1,7,1.0,-1.0,25,493.0,1097.0
4051,58,582,Cenarion Botanist,23,24,0,7,1.0,-1.0,23,174.0,534.0
4052,228,0,Cenarion Druid,26,27,1,7,1.0,-1.0,26,79.0,147.0
4053,58,622,Daughter of Cenarius,23,25,0,7,1.0,-1.0,24,173.0,519.0
4054,64,664,Laughing Sister,24,25,0,7,1.0,-1.0,24,140.0,546.0
4056,233,0,Mirkfallon Keeper,26,27,1,7,1.0,-1.0,26,585.0,1278.0
4057,65,713,Son of Cenarius,24,25,0,7,1.0,-1.0,24,184.0,603.0
4061,212,0,Mirkfallon Dryad,25,26,1,7,1.0,-1.0,25,518.0,1216.0
4062,98,0,Dark Iron Bombardier,30,31,0,7,-1.0,-1.0,30,411.0,644.0
4063,192,0,Feeboz,39,39,0,7,0.0,0.0,39,418.0,606.0
4064,121,0,Blackrock Scout,20,21,1,7,-1.0,-1.0,20,300.0,989.0
4065,149,0,Blackrock Sentry,21,22,1,7,-1.0,-1.0,21,402.0,1207.0
4066,298,0,Nal'taszar,30,30,2,2,,-1.0,30,522.0,2348.0
4067,0,617,Twilight Runner,23,24,0,1,-1.0,-1.0,23,138.0,248.0
4070,40,531,Venture Co. Builder,20,21,0,7,-1.0,-1.0,20,105.0,377.0
4073,58,617,XT:4,23,23,0,9,-1.0,-1.0,23,181.0,711.0
4074,59,617,XT:9,23,23,0,9,-1.0,-1.0,23,163.0,521.0
4093,69,787,Galak Wrangler,25,26,0,7,-1.0,-1.0,25,250.0,550.0
4094,64,664,Galak Scout,24,25,0,7,-1.0,-1.0,24,230.0,650.0
4095,82,840,Galak Mauler,27,28,0,7,-1.0,-1.0,27,273.0,575.0
4096,64,622,Galak Windchaser,24,25,0,7,-1.0,-1.0,24,243.0,693.0
